FEN,Evaluation
rnbqk1nr/ppp2pbp/3p2p1/4p3/2PPP3/7P/PP3PP1/RNBQKBNR w KQkq -,45
rn1qk2r/pp3ppp/4pn2/2bp1b2/2P5/5NP1/PP2PPBP/RNBQ1RK1 b kq -,21
rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPP2PP1/RN1QKB1R b KQkq -,30
rnb1k2r/pp1nq1bp/4P1p1/2pN4/8/8/PP4PP/R1BQKBNR b KQkq -,75
r1bqkb1r/pp3ppp/2nppn2/8/2BNP3/2N5/PPP2PPP/R1BQ1RK1 b kq -,11
r2qkbnr/pp1b1ppp/2n1p3/1B1pP3/3N4/8/PPP2PPP/RNBQK2R w KQkq -,-24
rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R b KQ -,0
rnbqk2r/ppp2ppp/3b1n2/3p2B1/3P4/3B1N2/PPP2PPP/RN1QK2R b KQkq -,-13
rnbqkbnr/pp2pppp/2p5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq -,34
r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/3PBN2/PPP2PPP/RN1Q1RK1 b kq -,13
rnbqkbnr/ppp3pp/8/3ppp2/2P5/3P2P1/PP2PPBP/RNBQK1NR b KQkq -,34
4b1r1/4k3/4pp2/pp1p1n1P/2pP3R/P1P2B1N/2PK1P2/8 w - -,-173
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP1B2/2N2N1P/PP2PPP1/R2QKB1R b KQ -,-32
rnbqkbnr/pp4pp/2p5/3ppp2/2P5/3P2P1/PP2PPBP/RNBQK1NR w KQkq -,91
r2q1rk1/2p2ppp/p1n1b3/1pbpP3/8/2P2N2/PPBN1nPP/R1BQ1RK1 w - -,24
r1bqk2r/ppppbppp/2n2n2/8/4P3/2N1Q3/PPP2PPP/R1B1KBNR w KQkq -,0
r1bq1rk1/pppn1pbp/3p1np1/4p3/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R w KQ -,79
r1b1k2r/pppp1Npp/2n2n2/4p3/2B4q/3PKQ2/PPP3PP/RNB4R b kq -,-715
r2q1rk1/2p2ppp/p1n1b3/1pbpP3/8/2P2N2/PPBN1RPP/R1BQ2K1 b - -,39
r2qkb1r/pp1npppp/2p2n2/3p4/6b1/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq -,19
r1bqkbnr/ppp2ppp/2n5/1B1pN3/3Pp3/4P3/PPP2PPP/RNBQK2R b KQkq -,-90
r1bqkb1r/pppp1ppp/5n2/8/3QP3/2N5/PPP2PPP/R1B1KB1R b KQkq -,97
r1b1k2r/pppp1Npp/5n2/4p3/2Bn3q/3PKQ2/PPP3PP/RNB4R w kq -,-563
r1bqkbnr/p1p2ppp/2p1p3/3p4/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,0
rnbqkb1r/pp1p1ppp/2p2n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -,40
r1bqkb1r/pppnpppp/3p1n2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -,75
rn1qkb1r/ppp1pppp/8/3n4/2B3b1/5N2/PPPP1PPP/RNBQK2R w KQkq -,21
rnbqk2r/ppp2ppp/4pn2/8/1bBP4/2N2N2/PP3PPP/R1BQ1RK1 w kq -,40
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/2P1P3/PP3PPP/RNBQKBNR w KQkq -,0
r1bqkbnr/p1p2ppp/2pp4/8/3NP3/8/PPP2PPP/RNBQK2R b KQkq -,0
3r1rk1/ppqnbppp/2p2nb1/4p3/3P4/2N1PNPP/PP2QPB1/R1BR2K1 w - -,19
r1bqkbnr/ppp2ppp/2n1p3/1B1p4/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,41
rnb1kb1r/pp2pppp/2pp1n2/q7/3PPP2/2N2N2/PPP3PP/R1BQKB1R b KQkq -,-28
rnbqk2r/ppp1npbp/3p2p1/3Pp3/2P1P3/2N4P/PP3PP1/R1BQKBNR b KQkq -,42
r1bq1rk1/ppp2ppp/2np1n2/2b5/2B1PB2/2NP3P/PPP3P1/R2QK1NR w KQ -,-60
3r1rk1/ppqnbppp/2p2nb1/4p3/3PP3/2N2NPP/PP2QPB1/R1BR2K1 b - -,19
rnbqkb1r/pp1p1ppp/2p2n2/8/2P1p3/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq -,20
r1b1kb1r/pppq1ppp/2n2n2/4p3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq -,39
r1bqkb1r/pp1npppp/2pp1n2/1B6/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -,-32
rnbq1rk1/pppp1ppp/5n2/8/1bPNp3/2N3P1/PP1PPPBP/R1BQK2R b KQ -,-15
rnbqkb1r/pp1p1ppp/2p2n2/6N1/2P1p3/2N3P1/PP1PPP1P/R1BQKB1R b KQkq -,-111
5rk1/pp1b1ppp/4p3/3pP3/5qn1/3B1N2/P2Q2PP/RNK2R2 b - -,701
rnbqkbnr/pp3ppp/2p1p3/1B1p4/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,-14
r2qkbnr/p1pb1ppp/2pp4/8/2PNP3/8/PP3PPP/RNBQK2R b KQkq -,0
r1b1kbnr/ppp2ppp/2n5/1B1pN1q1/3Pp3/4P3/PPP2PPP/RNBQK2R w KQkq -,-52
r1bqkb1r/ppp1pppp/2n2n2/3pP3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -,14
rnb1k2r/pp1n2bp/4q1p1/2pN4/8/8/PP2Q1PP/R1B1KBNR b KQkq -,78
rnbqkbnr/pp3ppp/2p1p3/3p4/4P3/3B1N2/PPPP1PPP/RNBQK2R b KQkq -,-13
rnbqkb1r/5ppp/p2ppn2/1p6/3NP3/1BN5/PPP2PPP/R1BQK2R w KQkq -,3
r2q1rk1/2p2ppp/p1n1b3/1p1pP3/8/2P2N2/PPBN1KPP/R1BQ4 b - -,31
r1bqkb1r/pp1n1ppp/2pp1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -,43
rnbqkb1r/pp3ppp/2pp1n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq -,48
rnbq1rk1/p1pp1ppp/1p2pn2/8/2PP4/2b1PN2/PP1B1PPP/R2QKB1R w KQ -,20
rnb1kbnr/ppp2ppp/8/4p3/4P3/2P5/PP3PPP/RNBK1BNR b kq -,-18
r1bqk2r/pppp1ppp/1bn5/4P3/2BPn3/5N2/PP2QPPP/RNB1K2R b KQkq -,225
rnbqkb1r/pp4pp/5n2/3ppp2/8/1QNP2P1/PP2PPBP/R1B1K1NR b KQkq -,69
rnb1k2r/pp1n2bp/6p1/2pN4/8/8/PP2B1PP/R1B1K1NR b KQkq -,102
r1bqkbnr/pp1n1ppp/4p3/3p4/8/3B1N2/PPPP1PPP/RNBQK2R w KQkq -,-3
r1bqkb1r/ppp1pppp/2n5/3pP3/4n3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -,60
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2P1P3/PP3PPP/RNBQKBNR b KQkq -,-6
8/pp1b2Q1/3k1pp1/3P4/2p2P2/q1P5/5KP1/8 b - -,-1028
rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPP2PP1/RN1QKB1R w KQ -,31
rnb2rk1/pp1n2bp/6p1/2pN4/8/8/PP2B1PP/R1B1K1NR w KQ -,90
rnb2rk1/ppNn2bp/6p1/2p5/8/8/PP2B1PP/R1B1K1NR b KQ -,102
rnbqkb1r/pp3ppp/5n2/3p2N1/4p3/2N3P1/PP1PPPBP/R1BQK2R b KQkq -,-286
r1b2rk1/ppNn2bp/2n3p1/2p5/8/8/PP2B1PP/R1B1K1NR w KQ -,82
r2q1rk1/2p1b1pp/p1n1b3/1p1pPp2/4n3/2P2N2/PPBN1PPP/R1BQ1RK1 w - f6,71
rn1qkbnr/pp3pp1/4p1b1/2ppP2p/3P2PP/2N5/PPP1NP2/R1BQKB1R w KQkq -,-10
r1bqk1nr/pppp1ppp/2nb4/4p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq -,0
r1bqk2r/pppp1ppp/2n2n2/8/1b2P3/2N2N2/PP1B1PPP/R2QKB1R w KQkq -,-83
r1bqk1nr/pppp1ppp/1bn5/4P3/2BP4/5N2/PP3PPP/RNBQK2R w KQkq -,467
rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/3BPN1P/PPP2PP1/RN1QK2R b KQ -,0
N1b2rk1/pp1n2bp/2n3p1/2p5/8/8/PP2B1PP/R1B1K1NR b KQ -,97
rnb1kbnr/pppp1ppp/4pq2/8/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq -,93
rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/3BPN1P/PPP2PP1/RN1QK2R w KQ -,-12
r1bqk2r/ppp2pp1/2p2n2/2b4p/4P3/2N5/PPPPBPPP/R1BQ1RK1 b kq -,25
q1r4r/1b2kpp1/p3p3/P7/1pN1P3/3B1Pp1/1P3QP1/R5K1 b - -,-1648
r4rk1/2pqb1pp/p1n1b3/1p1pPp2/4n3/1NP2N2/PPB2PPP/R1BQ1RK1 w - -,40
rnbqkb1r/pp1ppppp/5n2/2p5/4P3/5Q2/PPPP1PPP/RNB1KBNR w KQkq -,0
r1bqk1nr/pppp1ppp/1bn5/3PP3/2B5/5N2/PP3PPP/RNBQK2R b KQkq -,433
r1bqk1nr/pppp1ppp/2nb4/4p3/2BPP3/2P2N2/P4PPP/RNBQK2R b KQkq -,46
rnbqkb1r/pp3ppp/2p2n2/4p3/3PP3/5N2/PPP3PP/RNBQKB1R w KQkq -,65
rnbqkb1r/1p2pppp/p4n2/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -,22
N1b2rk1/pp1n2bp/6p1/2p5/1n6/8/PP2B1PP/R1B1K1NR w KQ -,98
rnbqkb1r/pp1ppppp/5n2/2p5/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq -,-75
rnbqkb1r/ppp2ppp/5n2/3Pp3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -,88
r1bqk2r/pppp1pp1/2n2n1p/4p3/2B1P3/3PbN2/PPP2PPP/RN1Q1RK1 w kq -,7
rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/2PBPN1P/PP3PP1/RN1QK2R b KQ -,-19
r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/3P1NP1/PPPN1P1P/R1BQKB1R b KQkq -,0
r1bqk1nr/ppp2ppp/2n5/2bpp3/1PB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq -,62
r4rk1/2pqb1pp/p3b3/1p1pPp2/3Nn3/2P5/PPB2PPP/R1BQ1RK1 b - -,42
rnbqkb1r/pp3ppp/2p2n2/8/2BpP3/5N2/PPP3PP/RNBQ1RK1 b kq -,80
rnbqk2r/pp3ppp/4p3/2bn4/8/4PN2/PP3PPP/RNBQKB1R w KQkq -,20
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq -,-34
Q4rk1/p1pp1ppp/1pn1p3/6q1/2PP4/6P1/PP2PP1P/R3K2R w KQ -,44
r1bqkbnr/pp1ppppp/2n5/2p5/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq -,14
rnbqk2r/pppp1ppp/5n2/4B3/1b6/8/P1PPPPPP/RN1QKBNR w KQkq -,40
r4rk1/3qb1pp/p3b3/1pppPp2/3Nn3/2P5/PPB2PPP/R1BQ1RK1 w - -,54
r1q1k2r/1b1nbppp/pp1ppn2/8/2PQP3/1PN2NP1/P4PBP/R1BR2K1 w kq -,62
rnbq1rk1/pp1p1pbp/2p1pnp1/8/2P1P3/2N3P1/PP1PNPBP/R1BQK2R w KQ -,90
rn1qkb1r/pbpp1ppp/1p2pn2/3P4/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -,67
rn1qkb1r/ppp1pppp/5n2/3P4/2B3b1/8/PPPP1PPP/RNBQK1NR w KQkq -,54
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/5Q1P/PPPP1PP1/RNB1K1NR b KQkq -,-43
r1bqk2r/pppp1pp1/2n2n1p/4p3/2B1P3/3PPN2/PPP3PP/RN1Q1RK1 b kq -,12
r1bqk1nr/pppp1ppp/1b6/n2PP3/8/3B1N2/PP3PPP/RNBQK2R b KQkq -,452
r1bq1rk1/pp2bppp/2n1pn2/2pp4/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 w - -,0
rnbqkbnr/pp2pppp/8/3p4/3p1B2/4P3/PPP2PPP/RN1QKBNR w KQkq -,16
r4rk1/4b1pp/p3q3/1pppPpn1/8/2P2P2/PPB3PP/R1BQ1RK1 w - -,49
r1bqk2r/bppp1ppp/p1n2n2/4p1B1/2B1P3/2PP1N2/PP3PPP/RN1Q1RK1 b kq -,0
r2qkbnr/ppp2ppp/2np4/4p3/2B1PPb1/5N2/PPPP2PP/RNBQK2R w KQkq -,17
5r1k/ppqb2p1/3b4/2p5/2PpQP1P/PP4N1/3B4/R3K2R b KQ -,-405
rnbqkb1r/pppn1ppp/4p3/3pP3/3P1P2/8/PPPN2PP/R1BQKBNR b KQkq -,44
r1bq1rk1/pp2ppbp/2n2np1/2pp4/3P1B2/2PBPN1P/PP3PP1/RN1QK2R w KQ -,0
r4rk1/4b1pp/p3q3/1pppPpn1/P7/2P2P2/1PB3PP/R1BQ1RK1 b - -,25
rnbqkb1r/pp2pppp/2p2n2/3pP3/8/5Q2/PPPP1PPP/RNB1KBNR b KQkq -,6
rnbqkbnr/pp2pppp/8/3pP3/3p4/5N2/PPP2PPP/RNBQKB1R w KQkq -,29
r1bqk2r/bpp2ppp/p1np1n2/4p1B1/2B1P3/2PP1N2/PP3PPP/RN1Q1RK1 w kq -,23
rnbqk1nr/pp3ppp/2p1p3/3p4/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -,82
rn1qk2r/pbpp1ppp/1p2pn2/3P4/1bB1P3/2N5/PPP2PPP/R1BQK1NR w KQkq -,-14
rnbqkbnr/pp2pppp/8/3pP3/3N4/8/PPP2PPP/RNBQKB1R b KQkq -,16
rnb1kbnr/ppBp1ppp/4pq2/8/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,79
3r1rk1/4b1pp/p3q3/1pppPpn1/P7/2P2P2/1PB3PP/R1BQ1RK1 w - -,52
N1b2rk1/pp1n2bp/6p1/2p5/1n6/8/PP4PP/R1BBK1NR b KQ -,101
rnbqkb1r/pp2pppp/2p2n2/3p4/4P3/5Q2/PPPP1PPP/RNB1KBNR w KQkq -,-37
rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,0
r1bqkbnr/pp2pppp/2n5/3pP3/3N4/8/PPP2PPP/RNBQKB1R w KQkq -,0
3r1rk1/4b1pp/p3q3/1PppPpn1/8/2P2P2/1PB3PP/R1BQ1RK1 b - -,23
rn1qk2r/pbppnpbp/1p2p1p1/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -,95
3r1rk1/4b1pp/4q3/1pppPpn1/8/2P2P2/1PB3PP/R1BQ1RK1 w - -,39
r1bqk2r/1p1nbppp/2n1p3/p2pP3/P2p4/2PB1N2/1P1N1PPP/R1BQ1RK1 w kq -,53
rn1qkb1r/pp2pppp/2p2n2/3p4/2PP1Bb1/2N2N2/PP2PPPP/R2QKB1R b KQkq -,55
r1b1kbnr/ppBp1ppp/2n1pq2/8/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,94
r1bqkbnr/pp2pppp/2n5/1B1pP3/3N4/8/PPP2PPP/RNBQK2R b KQkq -,0
r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4PP2/5N2/PPPP2PP/RNBQK2R b KQkq -,31
rnb1k2r/1pqp1ppp/p3pn2/8/1bPNP3/2NB4/PP3PPP/R1BQK2R w KQkq -,68
rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP1Bb1/2N2N2/PP2PPPP/R2QKB1R w KQkq -,75
r1b1kb1r/pp2nppp/1qn1p3/2ppP3/3P4/2P2N2/PP2BPPP/RNBQ1RK1 b kq -,-71
r1b1kb1r/pp2nppp/1qn1p3/3pP3/3p4/2P2N2/PP2BPPP/RNBQ1RK1 w kq -,-35
r1bqkbnr/pp2pppp/2N5/3pP3/8/8/PPP2PPP/RNBQKB1R b KQkq -,24
rnb1kb1r/ppp2pp1/4pq1p/8/3P4/4BN2/PPP2PPP/R2QKB1R b KQkq -,49
r1bqkbnr/p3pppp/2p5/3pP3/8/3B4/PPP2PPP/RNBQK2R b KQkq -,24
r2qkbnr/ppp2ppp/2np4/4p3/2B1PPb1/3P1N2/PPP3PP/RNBQK2R b KQkq -,0
r1bqk2r/pppp1ppp/2n2n2/4B3/1b6/5N2/P1PPPPPP/RN1QKB1R w KQkq -,13
r1bqkbnr/pp2pppp/2n5/3p4/3P1B2/2P5/PP3PPP/RN1QKBNR b KQkq -,0
rn1qkbnr/pp3ppp/2p5/4p3/2BPP1b1/5N2/PPP3PP/RNBQK2R b KQkq -,0
rn1qk2r/pp3ppp/2pbpn2/3p1b2/3P1B2/2PBPN2/PP3PPP/RN1QK2R w KQkq -,9
r1bqk1nr/p2pppbp/2p3p1/2p5/4PP2/3P1N2/PPP3PP/RNBQK2R b KQkq -,37
rn1qkb1r/ppp1pppp/8/3n4/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 b kq -,15
rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/P3PN2/1P3PPP/RNBQ1RK1 b kq -,0
rnbqk1nr/pp3ppp/2p1p3/3p4/1bPP4/2N2N2/PP1BPPPP/R2QKB1R b KQkq -,22
4bk1r/6r1/4pP1n/pp1p3P/2pP1R2/P1P2B1N/2PK1P2/8 w - -,61
rn1qkb1r/ppp2ppp/4p3/3n4/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 w kq -,36
rnbqkbnr/ppp2pp1/7p/3pp2P/3P4/2P5/PP2PPP1/RNBQKBNR b KQkq -,-120
rnbqk1nr/pp3ppp/2p1p3/3p4/2PP4/2b2N2/PP1BPPPP/R2QKB1R w KQkq -,75
2r1r1k1/p1pb1ppp/1p1qpn2/6B1/3P4/3B3Q/PPP2PPP/R3R1K1 w - -,800
r1b1kbnr/pp1ppp1p/1qn3p1/1Bp5/4PP2/5N2/PPPP2PP/RNBQK2R w KQkq -,75
r1b1k2r/ppppqppp/2n5/4P3/1bP2Bn1/4PN2/PP1N1PPP/R2QKB1R b KQkq -,64
2r1r1k1/p1pb1ppp/1p1qpB2/8/3P4/3B3Q/PPP2PPP/R3R1K1 b - -,812
r1bqkb1r/pppp1ppp/2n2n2/8/2Q1P3/2N5/PPP2PPP/R1B1KBNR b KQkq -,-13
rnbqkb1r/pp3ppp/4pn2/2Pp4/5B2/2N1P3/PPP2PPP/R2QKBNR b KQkq -,-44
2r1r1k1/p1pb1p1p/1p1qpp2/8/3P4/3B3Q/PPP2PPP/R3R1K1 w - -,672
rnbqk2r/pp3ppp/4pn2/2bp4/5B2/2N1P3/PPP2PPP/R2QKBNR w KQkq -,-19
r2q1rk1/2p1bppp/p1n1b3/1p1pP3/4n3/2P2N2/PPBN1PPP/R1BQ1RK1 b - -,61
rnbqkbnr/pp2pppp/3p4/2p5/1P2P3/5N2/P1PP1PPP/RNBQKB1R b KQkq -,-45
rnbq1rk1/ppp1bppp/3p1n2/4p3/1P6/4PN2/PBPPBPPP/RN1Q1RK1 b - -,-38
rnbqkbnr/1pp1pppp/p7/8/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq -,0
rnbqk1nr/pp3ppp/2p1p3/8/2pP4/2B1PN2/PP3PPP/R2QKB1R b KQkq -,84
rnbqkbnr/1pp1pppp/p7/8/2pP1B2/2N5/PP2PPPP/R2QKBNR b KQkq -,-35
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/8/PPP1BPPP/RNBQK1NR w KQkq -,27
rnbqk1nr/p4ppp/2p1p3/1p6/2pP4/2B1PN2/PP3PPP/R2QKB1R w KQkq -,83
rnbqk2r/pp4pp/2pb1n2/3ppp2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq -,-14
r1bqkb1r/pppp1ppp/2n5/1B2p3/4P1n1/5N1P/PPPP1PP1/RNBQ1RK1 b kq -,240
r1bqk2r/ppppbppp/2n2n2/8/2Q1P3/2N5/PPP2PPP/R1B1KBNR w KQkq -,24
rn1qk2r/pp3ppp/2pbpn2/3p4/2PP1Bb1/2N1PN2/PP3PPP/R2QKB1R w KQkq -,27
1qrr2k1/pb2bp2/1pn1p1p1/7p/8/P1BBPN1Q/1P3PPP/2RR2K1 b - -,115
rnbqkb1r/pp1p1ppp/2p1pn2/8/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq -,50
rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq -,23
6k1/5r1p/p7/nppP4/2P1N3/1P2q3/PQ5P/7K w - -,-601
2r1r1k1/p1pb1p1p/1p1qp2Q/5p2/3P4/3B4/PPP2PPP/R3R1K1 w - -,816
rnbqkbnr/pp2pppp/3p4/4P3/3p4/5N2/PPP2PPP/RNBQKB1R b KQkq -,-171
rnbqk2r/ppp2ppp/4pn2/8/1bBPP3/2N5/PP2NPPP/R1BQK2R b KQkq -,-41
rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1PB2/2N2N2/PP3PPP/R2QKB1R b KQ -,67
rnbq1rk1/ppppppbp/5np1/6B1/2PP4/5N2/PP2PPPP/RN1QKB1R w KQ -,23
rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R b KQkq -,25
rnbq1rk1/pp4pp/2pb1n2/3ppp2/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 w - -,0
r1bq1rk1/p1p2ppp/2p2n2/3P4/1b6/2NB4/PPP2PPP/R1BQ1RK1 b - -,14
r1b1k2r/ppp2ppp/2n2n2/1Bbqp3/8/2PP1N2/PP3PPP/RNBQK2R w KQkq -,32
rnbqk2r/pp2ppbp/3p4/2pP1p2/2P5/2N5/PP2PPPP/R2QKBNR w KQkq -,48
r2qkb1r/ppp2ppp/2n1b3/3np3/8/3P1NP1/PPP2PBP/RNBQK2R w KQkq -,32
r2q1rk1/ppp1ppbp/2np1np1/8/3PP1b1/2N1BN2/PPPQBPPP/R4RK1 b - -,38
rn1qkbnr/pp3ppp/4p3/3pPb2/3P4/5N2/PP2BPPP/RNBQK2R b KQkq -,0
r1bqkb1r/pppp1pp1/2n5/1B2p3/4P1p1/2P2N2/PP1P1PP1/RNBQ1RK1 b kq -,-475
r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1PP2/2NP1N2/PPP3PP/R1BQK2R w KQ -,0
rnbqk2r/pp2ppbp/3p4/2pP1p2/2P5/2N1P3/PP3PPP/R2QKBNR b KQkq -,0
rn2kb1r/ppp2ppp/8/3qp3/2P3b1/5N2/PP1PBPPP/R1BQK2R b KQkq -,30
r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB4/PPP2PPP/R1BQ1RK1 w - -,18
rn1qk1nr/ppp2ppp/3p4/2b1p3/3PPP2/2P2b2/PP4PP/RNBQKB1R w KQkq -,-25
r1b1k1nr/pp2ppbp/1qnp2p1/2p5/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 w kq -,63
r1bqkb1r/pppnpppp/3p1n2/8/3PP3/2NB4/PPP2PPP/R1BQK1NR b KQkq -,38
r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB3P/PPP2PP1/R1BQ1RK1 b - -,0
r1b2k1r/pp1n1pp1/4p2p/q2pP3/2pP4/2P2N2/P1PQBPPP/R3K2R w KQ -,33
r1bq1rk1/p4ppp/2p2n2/3p4/1b6/2NB3P/PPP2PP1/R1BQ1RK1 w - -,14
2r2rk1/pp1b1ppp/4p3/3pP3/5Pn1/3B1N2/P2Q2PP/1R2KR2 b - -,981
r1bqkb1r/pp2pppp/2np1n2/2p5/3PP3/2P2N2/PP2BPPP/RNBQK2R b KQkq -,0
rn1q1rk1/pbpp2pp/1p2pb2/4N2Q/3PN3/3B4/PPP2PPP/R3K2R b KQ -,0
r1bqkb1r/pp2pppp/2np1n2/8/3pP3/2P2N2/PP2BPPP/RNBQK2R w KQkq -,70
rnb1k2r/pp1p1ppp/4p3/q7/1bPNn3/2NQ2P1/PP2PP1P/R1B1KB1R w KQkq -,58
rnbqkbnr/pp2pppp/3p4/8/3pP3/3B1N2/PPP2PPP/RNBQK2R b KQkq -,-75
rn1qkb1r/pp1b1ppp/5n2/1Bpp4/3P4/5N2/PPPN1PPP/R1BQK2R w KQkq -,39
r1bqkb1r/pp2pppp/2np1n2/8/3PP3/5N2/PP2BPPP/RNBQK2R b KQkq -,54
r1bqr1k1/p4ppp/2p2n2/3p4/1b3B2/2NB1Q1P/PPP2PP1/R4RK1 b - -,9
rn1q1rk1/pbpp2pp/1p2p3/4b2Q/3PN3/3B4/PPP2PPP/R3K2R w KQ -,0
rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R w KQkq -,25
rnbqkbnr/pp1p1ppp/2p5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -,65
rnb1kbnr/1pqp1ppp/p3p3/2p5/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R w KQkq -,72
rnbqkb1r/pp2pppp/5n2/2pP4/5P2/2N5/PPPP2PP/R1BQKBNR b KQkq -,-8
r1bqkbnr/ppp2ppp/2np4/8/2Q1P3/2N5/PPP2PPP/R1B1KBNR b KQkq -,0
rnbqk1nr/pp1pppbp/6p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -,50
rnbqkb1r/1p2pppp/p4n2/3p2B1/3P4/2N2N2/PP2PPPP/R2QKB1R b KQkq -,10
r1bqk2r/pp3ppp/2n2n2/1Bbp4/8/5N2/PPPN1PPP/R1BQ1RK1 w kq -,92
rn1qk2r/1p2bppp/p2pbn2/3Np3/4P3/1N2B3/PPP1BPPP/R2QK2R b KQkq -,20
r1bqkb1r/pp1p1ppp/5n2/2p5/2Q1P3/8/PPP2PPP/RNB1KB1R b KQkq -,41
r1bqkbnr/pppp1ppp/2n5/4P3/8/8/PPP1PPPP/RNBQKBNR w KQkq -,184
r1bqkb1r/pp3ppp/3p1n2/2p5/2Q1P3/8/PPP2PPP/RNB1KB1R w KQkq -,40
r2qkb1r/pp2pppp/2n2n2/3p4/3P1Bb1/1QP5/PP1N1PPP/R3KBNR b KQkq -,21
rnbqkbnr/p3pppp/2p5/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -,48
rnb1kbnr/1pqp1ppp/p3p3/2p5/2P1P3/2N2N2/PP1PBPPP/R1BQK2R b KQkq -,73
rnbqkbnr/pp1p1ppp/8/2P1p3/8/8/PPP1PPPP/RNBQKBNR w KQkq -,83
r2qrbk1/1bpn1p1p/p2p1np1/1p2p3/P2PP3/2P2NNP/1PB2PP1/R1BQR1K1 b - -,39
rnbqkbnr/pp1p1ppp/8/2P1p3/4P3/8/PPP2PPP/RNBQKBNR b KQkq -,0
rnbqkbnr/ppp1p1pp/3p1p2/8/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq -,50
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq -,3
