FEN,Evaluation
r2q1rk1/1ppb1ppp/p3pn2/3pB3/3P4/1PNB4/2PQ1PPP/R4RK1 w - -,385
8/5p1p/4nkp1/P7/3pQ2P/8/3P1PP1/B5K1 b - -,598
r3r1k1/1ppbqp2/p1np3B/8/2P1P3/PN3P2/2P3P1/R1Q2RK1 b - -,108
8/p4P2/8/1p1k4/1P6/1K6/4pb2/2B5 b - -,-43
6K1/R4P2/1p2k3/1Pp5/P7/8/8/7r b - -,267
8/6R1/3Pp3/3kP2K/8/8/8/2q5 w - -,-216
3R2kb/1p3p2/p2Np2p/4Pbp1/3P4/P3P3/1Q2B1PP/3R2K1 b - -,1677
r4rk1/1p3pbp/5np1/1Pp1Bb2/8/1P2P2P/P4PP1/R2B1RK1 b - -,-335
rn1q1rk1/pb1p1ppp/4p3/2p5/1BP1n3/4PN1P/PP3PP1/2RQKB1R w K -,-73
8/4kp1b/8/6R1/8/3p1BPP/6K1/2r5 b - -,-135
r6r/p2nkppp/8/1pp5/8/2P2N2/P1P2PPP/R3K2R w KQ -,0
r1r3k1/5p1p/3R4/pp4pq/4Q3/n3P1BP/5PPK/7R w - -,156
rnb1kb1r/1pp2ppp/p4n2/3q4/8/1P1BPN1P/PBPP2P1/R2QK2R b KQkq -,-236
5rk1/R4pp1/6n1/2pbP1Q1/7P/3p2B1/4N1P1/7K w - -,580
7r/2p3p1/3k1p2/p3p2p/R3B2P/2P1BP2/2P3P1/1r2K3 w - -,255
8/8/2p2pk1/3n4/7p/3KB2P/5PB1/n7 w - -,60
2r1kb1r/pp1b1p2/2np1n1p/4p1pq/2P5/PN3NP1/1P1BPPBP/R2Q1RK1 w k -,-23
8/5k2/3r4/R4prp/4B3/pP1n4/P2R1P1K/8 b - -,198
5k2/5p2/p7/4pq2/8/PQP3P1/5P1P/6K1 w - -,565
r3k2r/pp3ppp/2nqp3/3p1b2/7P/2P1PN2/PP2BPP1/R1B2QK1 b kq -,-217
r1bq1rk1/1p1nbpp1/4p2p/1NPp4/p2P2n1/P2BPN2/1B3PPP/R2QK2R w KQ -,75
r6k/4ppb1/1p6/p1p1P1Pp/P4B2/1P4P1/2P1PK2/3R4 b - -,214
rn1qk1nr/p1pp1ppp/1p2p3/4P3/2P5/B1PP4/P4PPP/3RKB1R b Kkq -,-671
1r2k3/5p2/8/R1pPpN1p/4b3/2P3PP/7K/8 w - -,305
5rk1/1b1q1p2/pp2pnpp/8/P1BP1P2/7P/2PB2P1/Q4RK1 w - -,-50
8/3K1k2/7B/8/p2P4/P4pP1/8/1q6 w - -,-603
r1br2k1/p1p3p1/1p3nNp/1B1p1p2/3P4/2q1P1PP/2P2P2/1R1Q1RK1 w - -,23
r1bq1r1k/ppp1bpp1/4pn2/7p/2QP4/P1NB1N2/1P3PPP/R1B1K2R w KQ -,446
1k2r3/p4p1p/2p3p1/8/q4P2/2bP2Q1/5P1P/2K4R w - -,-476
rn1k4/pp3rpp/3p4/8/4n3/8/PP2KPPP/3R1B1R w - -,-354
3r4/R7/7p/3k2p1/6P1/8/5K1P/8 w - -,-6
r3r1k1/p4pp1/3B1P1p/1pp5/2P5/5PP1/PPQ5/R4RK1 b - -,780
r3r1k1/p1pq1pp1/1p6/7Q/3P1P2/P2PB3/1P3PKP/R7 b - -,-278
1rbq1rk1/1pp4p/2n1p1p1/p1Q1P3/P4P1P/6PB/1P2p3/R4RK1 w - -,-511
rn2kbnr/pp3ppp/4b2q/3p4/1P6/2BP1N2/2P1QPPP/RN2KB1R b KQkq -,18
3R4/5p2/4p2k/6p1/3p2P1/8/5K2/8 b - -,408
r4rk1/1bq1b1p1/2p1p2p/4Np2/2N5/P1P5/1PQ2PPP/3RR1K1 b - -,212
r1b2rk1/1p4pp/8/6p1/p5P1/2P4N/q4PBP/1R4K1 w - -,-843
8/8/6p1/2P5/4Q3/2k5/5P1K/5N2 b - -,715
r4rk1/pp3ppp/2n1q3/3p2n1/8/P5B1/1PP1PPPP/R2QKB1R w KQ -,94
2r1kbnr/ppn1pppp/1qp3b1/3pP3/1P1P4/P5N1/2P1BPPP/RNBQK2R b KQk -,91
8/1R1P1p2/4k3/7p/2K5/7r/5P2/8 b - -,17
8/6k1/6p1/P4p2/1P2n3/Q7/8/6KB b - -,530
3r2k1/5pp1/3b3p/n7/p7/P3PN2/5PPP/2B2RK1 w - -,-13
r3kb1r/ppqbppp1/2np1n1p/8/2P1P3/2P2NP1/PP1N1PBP/R1BQK2R w KQkq -,96
8/2k3r1/8/7p/8/1P2R2P/8/7K b - -,18
8/1R6/r4k2/2P4p/4B1pP/3K4/5PP1/8 b - h3,425
B2r3k/5pp1/3b1n1p/p3p3/2P4N/6P1/1P3P1P/3R1K2 b - -,-11
8/6P1/1k6/4K1Pp/7P/5b2/8/8 b - -,577
8/5k2/1r1p4/3P4/4b1p1/4B3/2K2P2/8 w - -,-339
5r2/4Q1kp/q5p1/5p2/4p3/4P1P1/5P1P/2R3K1 b - -,51
r4rk1/pp1qnp1p/6p1/8/P2pB3/3Q2P1/1P2PP1P/R4RK1 w - -,83
r1bqkb1r/pp3pp1/4pn1p/3pn3/3Q4/6P1/PPPNPPBP/R1B2RK1 b kq -,-513
7k/p6p/1p6/4Npp1/1b6/1P6/5PPP/2R3K1 w - -,720
8/8/R7/1p3k2/1Pn1rpp1/P6N/6P1/5K2 w - -,-228
8/4k3/4Bp2/P7/1P2KP2/8/8/8 w - -,642
rn1r2k1/pb3ppp/1pp2n2/8/4P3/2N4N/PP3PPP/R3KB1R w KQ -,-9
r2r2k1/p3pp1p/2n1b1p1/8/3p4/1P2P1PP/P2P1PK1/3Q1R2 w - -,-301
r1b1kbnr/1pq3pp/p7/3pp3/4P3/3B2B1/PP3PPP/RN1QK2R b KQkq -,-2
8/1p6/4ppk1/1pPp4/2n3p1/2P3P1/3K1P2/4R3 w - -,11
r3r1k1/pp2q2p/6p1/1Pp2n2/2P3B1/2P5/5QPP/R3R1K1 b - -,88
r1b1k2r/1pp3bp/p5p1/8/2BnNP1P/P7/1P3PP1/R1B1K2R b KQkq -,-307
3q2k1/p5pp/1p1p4/3P1r2/b2p4/3P1B2/5PPP/1RQ3K1 b - -,-55
r1b2k1r/ppB2p2/6pp/3q4/3b4/P7/1P2QPPP/R3KB1R w KQ -,-57
3r3r/1pk2pbp/2pp1np1/3Pp3/2P5/2NQP1P1/PP1B1P1K/R4R2 b - -,654
rn2kb1r/pp1b1ppp/3p2q1/2pPp3/4P3/P1N5/1PPQ1PPP/R3KBNR b KQkq -,19
r2qk2r/ppp1bpp1/4pn1p/3pP3/6b1/3Q2PP/PPP1PPB1/RNB2RK1 b kq -,69
8/pp1b1kp1/3p2Np/3P3P/8/3P4/Pb4PK/8 b - -,-575
1r5r/2kn4/p1p1bp2/2p1p3/2P1P3/1P3P1p/P1K4P/BN1R1R2 w - -,39
8/8/8/5k2/4p2P/1PQ1P1P1/5PK1/8 w - -,665
1r3rk1/3n1pp1/2pp3p/p5b1/3PP3/R1PB2PP/3qN3/5RK1 w - -,-811
2r2rbk/6p1/p6p/P3N3/R1PPQn2/2b4P/6P1/6K1 w - -,-45
2r1k3/4bp1N/2P3p1/R2nP3/7P/8/1r3P2/2R4K b - -,-249
r1b1k2r/pp3ppp/4p3/q2p4/1n1P4/3n1N2/PP1Q1PPP/R3K1NR w KQkq -,-546
8/2R1nkp1/3P4/4p2p/4P3/1P3PPP/r6K/8 w - -,177
rnb2b1r/pp3kpp/2p5/8/4n3/2P1B3/PP3PPP/RN1K1B1R w - -,-168
rnb1k2r/p3bppp/2p5/1p2N3/4P3/8/PPP2PPP/1RBK1B1R w kq -,100
5r1k/p7/8/n1p2p2/8/2q4P/P1P1Q3/R4RK1 w - -,385
3n4/1p1P4/6p1/2P4p/p1K2P2/8/8/5k2 b - -,-511
8/8/3p4/1K1P1p1k/1p3P2/2b5/8/3B4 b - -,-106
5k2/8/1p4Qp/1Br2p2/P3p3/6PK/5P1P/8 b - -,496
5R2/3k4/5P2/4n2K/7B/8/6P1/2q4r w - -,-565
3r1rk1/pp2pp1p/1q6/2p1NP2/8/P2b2PP/1P3QB1/R1R3K1 b - -,439
rnb2r1k/p1q1n1pp/5p2/3p4/Q7/PP6/1b1NBPPP/3RK2R w K -,-706
2r1r1k1/pp2qppp/1n1p4/2pP4/2P1n3/PN2B3/4QPPP/1R3RK1 b - -,-281
8/7k/4R3/3P3K/3r2p1/8/6P1/8 b - -,8
rnb2rk1/ppp1q1b1/3ppn1p/5p2/2BP2pN/P1N1P3/1PPB1PPP/R2Q1RK1 b - -,8
r1bqk2r/1pp2pp1/p1n1p2p/3p4/3P1B2/3QP2P/PPP2nP1/2KRNB1R w kq -,-426
rn1q1rk1/3bb1pp/2p1pn2/p4p2/1P1P1B2/P2BPN2/5PPP/RN1QK2R w KQ -,90
r2q1rk1/2p1bppn/p3p1p1/2P5/2BP4/4P3/P4PPP/R1BQ1RK1 b - -,335
1r6/1bk3p1/2p1N3/4P3/p1P5/K2Pq3/8/7R b - -,-594
r3r1k1/p1p1qp1p/2pbbp2/3p4/8/2NP1N2/PPP1QPPP/R4RK1 w - -,-25
8/4R3/p4pk1/6p1/2rp4/1N6/5KP1/8 w - -,9
3r2k1/R4pp1/5n2/8/8/6PP/PP3r2/2K4R w - -,-371
8/7k/R7/Pp1p3P/1P1Pp3/2r5/7K/8 b - -,85
rnb3nr/ppk3pp/5p2/2p1p3/2P1P3/2N1P3/PP4PP/1K1R1BNR w - -,170
1R6/1p3r2/3B1pk1/p2P1pp1/P7/6K1/1b4PP/8 w - -,-39
r1b2k2/4b1q1/ppp5/4p3/2P2p2/P2Q1R2/1P2N1B1/3R2K1 w - -,282
8/2n1b3/6p1/R7/3KN2k/1P1P4/8/8 b - -,398
2qr1rk1/1p2ppb1/p2n4/2pPN2p/2P2P2/P3BR2/1P4QP/3R2K1 w - -,180
r1bq1rk1/1pp1nppp/3p4/4p3/p1P1P3/Pn1PBN1P/1P2BPP1/1R1QK2R b K -,-49
r1bk2nr/2p4p/p1p3p1/4p3/7b/4P2P/PP2BPP1/RN2K1NR b KQ -,82
r1b1k2r/1p3ppp/2p5/p1P1n3/P3p3/1B6/1PP2PPP/R1BR2K1 b kq -,54
8/8/6P1/7p/3pk3/1Q6/5K1P/8 b - -,528
3rkb1r/1p2pppp/p1n5/1Bp5/4P1b1/2P2N2/P2P1PPP/R1B2RK1 w k -,31
8/p6p/7k/6p1/2P4N/3n2K1/Pq4B1/8 w - -,-501
3r2k1/1pb2pp1/p6p/1q1B1b2/8/2P1P1P1/PP1Q3P/3RR1K1 b - -,194
r2B1rk1/ppp2ppp/1b6/3n4/1P6/P2n4/2P1QPPP/R3KB1R w KQ -,280
r2qk1nr/pppn1ppp/4p1b1/8/2P3P1/NP5P/P3PPB1/R2QK1NR b KQkq -,-71
8/8/8/8/2P1kp2/4p3/7r/1R3K2 w - -,-498
8/2N5/7k/4p3/3b2R1/5K2/8/4r3 b - -,-5
r2k4/p1n2pb1/6p1/3p4/5P2/P1P1B1Pr/1P5P/3R1RKN b - -,420
1Q6/3k3p/4p1pP/6K1/2q5/4b1P1/8/8 w - -,-442
r2qkbnr/1b3p2/ppnpp2p/2p3p1/4P3/2NP1NB1/PPPQBPPP/R4RK1 b kq -,-52
r1bb1k2/pp3p2/n1p4B/8/2P5/2N3P1/PP3PpP/R4RK1 b - -,426
rnb1kbnr/p4ppp/2p5/8/PpBQPp2/8/NP4PP/R1B1K1NR b KQkq -,566
r1bq2k1/ppp5/3p1rp1/3Pp2p/2P5/3Q1N2/PP3PPP/R4RK1 w - -,85
3R2k1/4r3/P4p1p/4p1p1/4P3/3P4/3K4/5q2 b - -,-557
8/p2k4/1p6/2p3PP/2Pp2K1/3P4/PP6/8 b - -,487
7k/3R4/6p1/6P1/4b1KP/8/8/8 w - -,466
8/8/1p2b1q1/1Pp5/5k1K/8/8/8 w - -,0
3r4/5kp1/8/7R/5P1P/7K/6P1/8 b - -,357
r5k1/1Qp2n2/5np1/p4q2/4p3/P1P1P2P/4BP2/3K2R1 b - -,-373
rnb1kb1r/pp3ppp/3pp3/4P3/1n1p4/1PN2N2/P1P2PPP/R1B1KR2 w Qkq -,-565
2rq1rk1/pp2ppbp/6p1/1P2P3/P1P2P2/1N2pRP1/7P/RQ4K1 w - -,14
2kr1b1r/1ppq2pp/p1n1pn2/3p4/8/1PNB1NP1/PBPP1P1P/R3R2K b - -,-570
r2q1rk1/3bnppp/p2p4/2p1p3/2P1P1n1/P7/1PP2PPP/R1BQ1RKN b - -,-301
r1bq4/ppp3kp/2n2pp1/4p3/8/3P1NP1/RPPQ1PBP/5RK1 b - -,535
5k2/8/p1N5/5pp1/8/2PK4/6PP/8 w - -,473
rn1qk1nr/pp2p3/2p1bpp1/3p3p/P2P4/2N4P/1PPQNPP1/R3KB1R w KQkq -,37
3qkb1r/1ppn1ppp/5n2/r2p4/8/2N1P2P/PBPP4/R2QKBR1 w Qk -,-129
rn3rk1/pbp2ppp/1p6/8/3Pn3/P3PN2/1P3PPP/R2QKB1R w KQ -,565
1r4k1/Qpq1b1p1/4b2p/4N3/8/2B5/PP3PPP/5RK1 b - -,96
6k1/1p3pp1/p4n2/P2pN3/5q1p/2N4P/1P3PP1/5K2 w - -,-533
8/8/1R4pk/4K2p/p6P/8/r7/8 b - -,-275
RQ6/6r1/8/5p2/2K5/5kp1/8/8 w - -,406
rn1qk2r/pp2bp1p/2p2p2/5b2/8/8/PPPPBPPP/R1B1K1NR w KQkq -,-647
5k2/8/5p2/1p6/1P2PK2/8/8/5n2 b - -,-408
r6k/Ppq2p1p/3N2p1/4P3/6Q1/1P6/5PP1/R5K1 b - -,471
r3r1k1/2pqbp2/p1np2pp/3Np3/2P4P/P3P1P1/1P1BQP2/R4RK1 w - -,55
8/5q1k/6p1/8/7P/4PPP1/8/1Q2K3 w - -,404
5k2/1p3Rp1/4Q3/8/p2P4/P1P5/1P5P/4K3 b - -,879
r1bq1rk1/ppp2p1p/6p1/3pB3/4n3/2P3PP/PP2PPB1/RN1Q1RK1 b - -,503
r1b3k1/1pq2pp1/p1n4p/2bP4/8/P1NB4/1P3nPP/1RBQN1K1 w - -,-339
5Q2/8/P1bP4/2p1K3/2P3k1/2P5/8/8 w - -,792
R7/5pk1/6p1/4P3/7p/2r5/4K3/8 b - -,-412
r4rk1/pp5p/2nppbp1/2P5/8/2P1B1PP/PP4B1/R4RK1 b - -,88
rnbq2k1/pp3pp1/1bp4p/3p4/4r3/1N4Q1/PPP1BPPP/R1BR2K1 w - -,-33
2r1k2r/p2n1pp1/2n1p1bp/3p4/1b1P1B2/2N2NP1/PP2PPBP/2R1K2R w Kk -,85
r1q2r1k/6pp/p1pp4/P2n4/1P6/1Q2P2P/1B3P2/R3K2R b KQ -,-87
5rk1/qp2n1p1/p3B2p/P1p1P3/R6b/3PB2P/2P3P1/3Q2K1 b - -,425
r4rk1/1pq2p2/p1b1pP2/n2p2p1/2pP4/P1P3P1/1P1N1PB1/R2Q1RK1 b - -,323
1n3rk1/5ppp/1bp1p3/4P3/1pP5/4PN2/1B2BPPP/6K1 b - -,-342
8/8/5p2/p1k2P2/P7/6r1/1pK5/8 b - -,-707
r1r3k1/pp6/3R1pp1/2p5/4R3/P4NP1/1PP2pB1/1K6 b - -,377
r1bq1rk1/pp1n1ppp/3bpn2/3p4/3P2PP/3BPN2/PP1N1P2/R1BQK1R1 b Q -,-51
6k1/1Q3p1p/P5p1/2r5/8/4q1P1/4P2P/1R4K1 w - -,-3
2br4/3n2k1/1p1p2p1/pPpPp2p/2P1Pr1n/P1N2P2/2B2KR1/7R w - -,-366
r3r1k1/pnp1qppp/1p6/8/4pP1P/1NP1Q1P1/P1P5/4RRK1 b - -,-278
rnb1k2r/pp3ppp/4pn2/3q4/8/P3P3/3B1PPP/R2QKBNR w KQkq -,83
8/5N2/1nk1P1R1/r1p5/3pP3/3P4/2PK4/q7 b - -,-535
2rqkb1r/3p1pp1/ppn1p2p/4P3/4Q2P/P3B3/1P3PP1/1NR2RK1 b k -,-14
r4k1r/p2n1ppp/3Npb2/2p5/1p2PP2/8/1PP2KPP/R1B4R b - -,-71
8/8/1R2k1p1/P6p/7r/2n4P/2N5/2K5 b - -,42
8/8/5p1P/pP6/8/1b2k1K1/8/3q4 w - -,-478
6k1/6n1/5R2/6P1/3B4/8/5P1K/5b2 b - -,496
r1b2rk1/pppp1ppp/2N2N2/8/1bB1n3/8/PPP2PPP/R1BQ1RK1 b - -,916
rn2k2r/pp1b1ppp/1q2pn2/8/2NP4/Q4NP1/PP3PP1/1R2KB1R b Kkq -,247
2n1k3/5p1N/4p2Q/4P3/8/1P4PP/5P1K/8 b - -,616
5rk1/p6p/3p2p1/2p5/2P5/1P3P1q/P3KQ1b/8 w - -,-784
3r1rk1/5ppp/b7/1B3R2/2p5/1P2P1P1/PK3P1P/7R b - -,39
r3kb1r/pppq3p/2n1Nn1p/3P1p2/4p3/2N5/PPP2PPP/R2Q1RK1 b kq -,-193
2q4r/p3kp2/1pBppn1p/6N1/1n1P4/4P1P1/PP1N2PP/2R2RK1 w - -,-39
r3kbnr/p4ppp/Q3b3/2qp4/8/2P5/PP3PPP/RNB1K1NR b KQkq -,95
5rk1/pp4pp/4p3/3pNp2/3P3P/4Q1P1/Pq2bnB1/2R4K w - -,-211
8/p3pk2/5pp1/4R2p/1r5r/2N2R2/PP3PP1/5K2 w - -,268
rnbq1b1r/1ppk1pp1/3p1n2/pP2p2p/P7/6P1/1BPPPP1P/RN1QKBNR w KQ -,127
r1bq1rk1/2p1bppp/8/p1NPp3/1pP5/3BB3/PP3PPP/R2Q1RK1 b - -,413
r3k2r/3b1pb1/p2Qp1pp/8/2P1q3/4B3/4NPPP/2R2RK1 b kq -,1
r2q1rk1/p2bbppp/2pp1n2/2p1p3/2P5/2N1P1PP/PP1P1PB1/R1BQ1RK1 w - -,3
2bk3r/1pp4p/5n2/4Npp1/1bP5/6P1/4PPBP/1N3RK1 w - -,246
8/7k/8/5N1p/b2p1P2/8/3r2B1/7K w - -,-453
8/8/3Q4/4Pp2/2p2P2/Q1k5/5K2/8 b - -,1446
4rrk1/ppp4p/4n1p1/3B2B1/8/1P4N1/P4PPP/b3R1K1 b - -,32
2r2rk1/p4ppp/p1bNp3/4P3/8/2n2N1P/Pq3PP1/2RQR1K1 w - -,-2
3qrbk1/pb1n1ppp/1p6/5N2/3PN3/P3R1P1/1P3PBP/2Q4K b - -,50
8/8/2p1P3/p2r3p/pk2K2P/1P6/8/6R1 w - -,256
2b1qrk1/2p2pb1/2N1pn2/1B5p/3P3P/1P2P3/r2B1P2/1R1Q1RK1 w - -,153
5b2/p7/P4K2/5B2/8/6k1/8/7q w - -,-371
r4rk1/4qpp1/2b4p/1pp5/4n3/P1P2NBP/Q5P1/1R3RK1 w - -,-323
8/1p3pk1/p7/P1p3p1/8/3P2P1/1P2KP2/8 w - -,121
r2qk2r/1bp1bp1p/2n1pp2/p7/Pp6/1P1P1NP1/3N1PBP/RQ3RK1 b kq -,-116
8/5p2/4k3/p1P5/P4RP1/4K3/1r6/8 b - -,38
8/6k1/p2pbp2/PB1p2pp/3P4/5PKP/P4P2/4R3 b - -,239
rn1q1rk1/1bp1bpp1/1p1p1n1p/p3p3/2P1P2P/2NP1NP1/PP1BKPB1/R2Q3R b - -,0
1r4kr/pp6/2p1q2p/8/7R/4PQP1/P1P2P2/R3K3 b Q -,400
rn3k1r/pp2ppb1/5npp/1Npq4/5P2/2P2N2/PP1P2PP/R1BQ1RK1 w - -,176
7k/6p1/Q4p1p/1p3q2/1P6/P3P2P/1B3PPK/2br4 w - -,485
8/8/1k6/4p3/7p/4K2P/p7/7B w - -,-542
8/8/2k2P2/1p1R4/1p2P3/1P4K1/r7/8 w - -,450
r1b2rk1/pp3p1p/2np1np1/6N1/8/2P1P3/PBP1BPPP/R2Q1RK1 b - -,789
1r1r2k1/pp4p1/2npp3/6p1/1P1P4/2PB4/P3K1PP/5R1R b - -,128
rn1qkbnr/pp1b1ppp/4p3/1N6/3pN3/7P/PPP1BPP1/R1BQK2R b KQkq -,-423
4r1k1/R4p1p/6pB/8/7P/6P1/2K2n2/8 b - -,-65
8/p6p/1pn5/2p2k1P/P1Pb4/1P3P2/4K3/4B3 b - -,-470
r3k1nr/pp2ppbp/2n3p1/8/1p2P3/2P2P2/P3BP1P/RNB2RK1 w - -,-167
r1bqk1nr/ppp2pp1/3p4/n3p2p/2P1P3/P1PP4/5PPP/R1BQKBNR w KQkq -,396
5r1k/1R3p2/4p3/4Pp2/q3p3/6PP/4K3/2r5 w - -,-929
8/5p2/4pk2/7p/7P/p5P1/P3q1BK/8 w - -,-474
2r4k/p2b1Bb1/1p5p/4pp1P/1P1p4/6P1/PP2PP2/2BR2K1 b - -,13
1N6/8/4k3/p5pp/P7/1n6/6K1/8 b - -,-409
r5k1/pp1qp1bp/2nppnp1/2p5/4P3/3P2P1/PPP2PBP/R1BQ1RK1 w - -,242
3q1rk1/2pp1ppp/4p3/r1P1P3/1nNP4/5P2/4QP1P/R4RK1 b - -,-105
8/5pk1/7p/3p4/8/8/4bK2/2q5 b - -,-3997
2rq1rk1/pp2ppbp/2n3pn/3pP3/3P4/1Q3NP1/PP3P1P/R1BN1BK1 b - -,-157
r2q1rk1/pp1bbppp/5n2/1B1p4/3Q4/1PN5/P1P2PPP/1RB1R1K1 b - -,14
r4rk1/pp1bppbp/2n2np1/1N1p4/8/4PNP1/PPPB1PBP/2KR3R b - -,-75
r2qkb1r/p2b1ppp/3pp3/2pn4/8/1QPP4/PP1N1PPP/R3KB1R b KQkq -,-605
r2q1rk1/ppp1bpp1/1n3n1p/3p1p2/3P4/1P2P3/PBPNBPPP/R2Q1RK1 w - -,32
7R/8/5k1P/5pp1/8/4KPP1/r7/8 b - -,13
3N1k1r/5ppp/4p3/8/B1pPbP2/8/PP4PP/R1nR2K1 b - -,412
r1br2k1/1p4bp/2pP2p1/5p2/1BBPpn2/p7/PP1N1PPP/2R1R1K1 b - -,-90
8/8/2k5/4R3/6Pp/2P5/6P1/1R5K w - -,961
2b2rk1/Q3b2p/2p2ppP/1p6/2pP4/2P1qN2/3N2P1/R5K1 w - -,-289
r1bq1rk1/pp2bppp/2n2n2/2p5/N2p4/5NP1/PPPPRPBP/R1BQ2K1 b - -,-93
6k1/1pQ2p2/p6p/4Pb2/3r1p2/1K2p3/1P4PP/q2BR3 w - -,92
3n1rk1/2N1bppp/1r2p3/p2P4/1P3p2/7P/PP3PP1/4RRK1 w - -,-207
r3kb1r/ppp1pppp/5n2/1N6/8/1P3N1P/PBnP1PP1/R3K2R w KQkq -,39
rnbb1rk1/pp3ppp/8/2p1P3/P3p3/2P2N2/1P2BPPP/R1B2RK1 w - -,45
r4rk1/p1p1ppbp/2pq2p1/3n2N1/6b1/3P2P1/PP2PPBP/R1BQ1RK1 w - -,37
5rk1/Qp1q2pp/8/3p1p2/1P2p3/4P3/1n3PPP/R1R3K1 w - -,216
r1bqkbnr/1p3ppp/p3p3/2p5/4N3/1P1B1P2/P1PP1P1P/R1BQK2R b KQkq -,-60
r6k/1pp3pp/8/p1p1N3/2B1n1b1/2P5/P2R1PPP/5RK1 w - -,400
2q1k2r/1p2p1b1/p3rpp1/2p2n1p/P3PP2/1P6/1BPNQ1PP/3R1RK1 w k -,110
r2q1rk1/3b1ppp/p1pbpn2/3p4/3P4/2PB3P/PP2NPP1/R1BQ1RK1 w - -,13
8/1k1p2K1/6P1/PP6/1rb5/8/8/8 w - -,-539
r1bq1rk1/pppnp1b1/6pp/5p2/P2PQB1P/2P1P3/1P3PP1/R3KBNR w KQ -,208
1r6/1P6/8/3K2Pp/1R6/4P2k/5P2/8 b - -,480
5R2/6k1/p3p2p/Pr2b1p1/2N1Rp2/7P/5PPK/3r4 w - -,-143
2r3k1/4p1bp/1pBq1pp1/P4b2/3PpP2/5N2/P2Q2PP/2R3K1 w - -,-117
8/8/1P5p/3k1p2/5P1P/2n1K3/8/8 b - -,-273
2r1r1k1/1p2np1p/p4p1Q/3p4/P2P3P/8/1P2NP2/R3RNK1 b - -,784
5k2/7r/1P4p1/5p2/3P4/1Q4K1/8/5R2 w - -,697
5rk1/1bp1Pppp/p7/1p2n2Q/4P3/PBN1b2P/1P4P1/3r1RK1 w - -,34
2r2rk1/4R1bp/3p1np1/1Q1Pp3/4p3/6NP/5PP1/5RK1 b - -,511
8/8/4Q2p/2N1P1rk/8/8/5PnP/7K b - -,561
8/7k/n2p2p1/2pPp3/2P1P1P1/p4PP1/P2q2K1/8 w - -,-610
rn2kb1r/pp2pppp/5n2/2qp1b2/8/5NP1/PPPBPPBP/RN1QK2R w KQkq -,0
r1bq1rk1/ppp1ppbp/2n2np1/3p2N1/3P3P/2P1P1P1/PP3PB1/RNBQ1RK1 b - -,-53
rnbq1rk1/pp2ppbp/5np1/3p4/2BP4/2N2N2/PPPB1PPP/R2QK2R w KQ -,-35
r4rk1/ppp1ppbp/2n3p1/2q2b2/5PP1/2NP1N1P/PPP4K/R1BQ1B2 b - -,-234
1nr1r1k1/pp3p2/3bbp1B/8/1P6/P2B4/2P2PPP/R3R1K1 b - -,-295
4r1k1/rp2qpp1/2pbpn1p/3pP3/P7/P2PP2P/1B1QNPP1/R4RK1 b - -,402
r1bqk2r/pp1n1pPp/2p3p1/3p4/8/2NP1N2/PPP2RBP/R2Q2K1 b kq -,433
r1b1k2r/pp1pbpp1/2nN1p1p/8/3P1N2/4Q3/q1P2PPP/1R2KB1R b Kkq -,-36
r1bq1rk1/pp1nbppp/n3p3/3pP3/3P4/P7/1P1NNPPP/RBBQ1RK1 w - -,149
r2qk2r/1b2bpp1/pp2pn1p/2p3B1/2P5/4P3/P2PBPPP/RN1Q1RK1 w kq -,-43
r1q4r/p2bkpp1/1p1p2n1/2p1p1Pp/3nP2P/3PB3/PPPN1PB1/R2QK2R w KQ -,-64
1rb4k/p3q1pp/8/P2rp1p1/1p1p4/1P1P4/2P2PPP/R2QR1K1 b - -,-375
8/8/7R/8/p1Pp4/5k2/1P1r4/1K6 b - c3,-34
r2q1rk1/pbp2pp1/1p1bpn1p/3pP3/8/1P2P3/PBP1BPPP/RN1Q1RK1 b - -,320
r1bqk1nr/p1p2p1p/2n1p1p1/1B6/3N1P2/8/PP4PP/RNBQK2R b KQkq -,442
3r2k1/4bppp/p4p2/2pP4/1nN3P1/5P2/P5P1/1K1R3R w - -,304
r1b1k2r/ppq1npbp/2np2p1/2p5/2P5/4PP2/PPQPBP1P/R1B2RK1 b kq -,-809
rnbqkb1r/pp2pp2/2p2n1p/3pB1p1/P2P4/R4N1P/1PPNPPP1/3QKB1R b Kkq -,54
r1r3k1/3np1b1/p5pp/Pp2p3/5P2/R1N1B2P/1P4P1/2R3K1 w - -,-130
r4rk1/1pp1bq1p/p1np1n2/4pb2/2P4P/P1NP4/1PQB1PBP/R4RK1 w - -,-556
r2q1rk1/pb1p2pp/1P3p2/4p3/2PN4/3P2n1/P2QBPPP/R4RK1 w - -,117
4r3/7R/5kp1/p7/8/3K4/PP5P/8 b - -,27
2r3k1/r3qpb1/6pp/3Bp3/p1Pp4/3P2P1/P1QBbP1P/1RR3K1 b - -,105
rn1qkbnr/pp2pp1p/6p1/3P4/4p3/2N5/PP3PPP/R1BK2NR b kq -,-843
2r5/4ppk1/p5pp/2b1R3/P7/8/2PB1PPP/6K1 w - -,-17
1r4k1/R5pp/1n6/3pp3/3p4/1P5P/P2K1r1P/7R w - -,-416
r2q1rk1/pppn2pp/3b1p2/4p3/1nP5/2P2NP1/PP3PBP/R1BQ1RK1 b - -,122
r1bq1rk1/ppp2ppp/2n2n2/2bp4/8/1PB1PN2/P3BPPP/R2Q1RK1 w - -,-459
